City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Great Yarmouth,GB,2021-10-07 22:45:32,52.6083,1.7305,61.05,95,86,7.4
280,Lamu,KE,2021-10-07 22:45:33,-2.2717,40.902,75.42,79,3,16.31
281,Baihar,IN,2021-10-07 22:45:33,22.1,80.55,70.74,90,21,1.12
282,Victoria,HK,2021-10-07 22:41:48,22.2855,114.1577,78.94,95,100,1.99
283,Sault Sainte Marie,CA,2021-10-07 22:45:34,46.5168,-84.3333,68.29,62,1,8.05
284,Ust-Tsilma,RU,2021-10-07 22:45:35,65.441,52.1498,46.67,72,98,14.18
285,Esperance,AU,2021-10-07 22:40:53,-33.8667,121.9,55.24,76,100,18.12
286,The Valley,AI,2021-10-07 22:45:36,18.217,-63.0578,85.86,74,20,13.8
287,Kaoma,ZM,2021-10-07 22:45:37,-14.7833,24.8,69.78,35,96,5.97
288,Khatanga,RU,2021-10-07 22:45:39,71.9667,102.5,18.75,96,100,8.86
289,Vanimo,PG,2021-10-07 22:45:40,-2.6741,141.3028,80.06,80,83,4.81
290,Royan,FR,2021-10-07 22:45:41,45.6285,-1.0281,55.85,68,0,9.44
291,Nanortalik,GL,2021-10-07 22:46:59,60.1432,-45.2371,38.66,66,100,2.26
292,Santa Maria,BR,2021-10-07 22:44:45,-29.6842,-53.8069,58.3,63,0,4.61
293,Whitefish,US,2021-10-07 22:44:13,48.4111,-114.3376,58.21,40,1,13.8
294,Port Blair,IN,2021-10-07 22:47:09,11.6667,92.75,78.15,91,100,14.88
295,Egvekinot,RU,2021-10-07 22:47:14,66.3167,-179.1667,23.99,88,100,10.4
296,Kavieng,PG,2021-10-07 22:47:15,-2.5744,150.7967,82.94,72,47,4.72
297,Kapuskasing,CA,2021-10-07 22:47:16,49.4169,-82.4331,73.49,56,20,6.91
298,Natal,BR,2021-10-07 22:47:17,-5.795,-35.2094,81.25,78,20,12.66
299,Chlorakas,CY,2021-10-07 22:47:20,34.8042,32.4083,67.08,52,0,2.3
300,Berlevag,NO,2021-10-07 22:47:22,70.8578,29.0864,39.34,81,87,35.25
301,Shumskiy,RU,2021-10-07 22:47:24,54.8318,99.1328,37.09,72,100,8.52
302,Esmeralda,CU,2021-10-07 22:47:26,21.8525,-78.1169,87.04,75,70,10.71
303,Neiafu,TO,2021-10-07 22:47:27,-18.65,-173.9833,81.28,78,40,8.05
304,Awbari,LY,2021-10-07 22:47:28,26.5921,12.7805,77.81,19,0,6.29
305,Tari,NG,2021-10-07 22:47:29,12.4086,4.4914,84.36,48,80,8.1
306,Constitucion,CL,2021-10-07 22:46:52,-35.3333,-72.4167,51.69,83,0,4.7
307,Vilcun,CL,2021-10-07 22:47:32,-38.65,-72.2333,65.14,75,0,2.48
308,Sorland,NO,2021-10-07 22:47:33,67.667,12.6934,43.52,63,95,16.98
309,Havelock,US,2021-10-07 22:47:34,34.8791,-76.9013,75.16,86,75,1.01
310,Anta,IN,2021-10-07 22:47:36,25.15,76.3,78.01,64,11,4.94
311,Ottumwa,US,2021-10-07 22:47:37,41.02,-92.4113,77.68,74,40,0.0
312,Tokur,RU,2021-10-07 22:47:38,53.1333,132.9,28.87,89,100,3.74
313,Leopoldina,BR,2021-10-07 22:47:38,-21.5319,-42.6431,71.67,91,86,1.01
314,Lompoc,US,2021-10-07 22:45:16,34.6391,-120.4579,72.09,77,90,9.22
315,Namie,JP,2021-10-07 22:47:42,37.4833,141.0,73.98,74,66,1.01
316,Bria,CF,2021-10-07 22:47:45,6.5423,21.9863,69.49,94,32,3.02
317,Ilembula,TZ,2021-10-07 22:47:45,-8.9,34.5833,62.44,76,1,9.78
318,Russi,IT,2021-10-07 22:47:46,44.3725,12.0322,64.89,80,100,26.33
319,Maues,BR,2021-10-07 22:47:47,-3.3836,-57.7186,76.82,88,98,7.38
320,Gwanda,ZW,2021-10-07 22:47:47,-20.9333,29.0,65.93,71,46,10.89
321,Karaton,ID,2021-10-07 22:47:49,-6.3424,106.1045,76.96,86,61,1.9
322,Ballina,AU,2021-10-07 22:47:51,-28.8667,153.5667,73.58,78,90,13.8
323,Manokwari,ID,2021-10-07 22:47:52,-0.8667,134.0833,81.9,70,96,6.93
324,Berea,US,2021-10-07 22:45:25,41.3662,-81.8543,73.09,92,90,4.61
325,Bose,IT,2021-10-07 22:47:53,45.4612,8.0137,56.21,69,20,3.42
326,Manthani,IN,2021-10-07 22:47:54,18.65,79.6667,76.23,91,65,0.96
327,Ngawen,ID,2021-10-07 22:47:56,-7.0032,111.3129,75.09,77,1,4.05
328,Luocheng,CN,2021-10-07 22:47:57,29.3848,104.0286,63.88,89,90,0.76
329,Mayumba,GA,2021-10-07 22:47:57,-3.432,10.6554,76.32,88,100,5.37
330,Amot,NO,2021-10-07 22:47:59,59.5714,7.9877,47.5,97,100,2.98
331,Barcelona,ES,2021-10-07 22:48:00,41.3888,2.159,69.55,75,75,3.0
332,Port Pirie,AU,2021-10-07 22:48:02,-33.1833,138.0167,53.69,37,25,6.31
333,Lengshuitan,CN,2021-10-07 22:48:02,26.4111,111.5956,65.59,76,100,6.33
334,Biabou,VC,2021-10-07 22:48:05,13.2,-61.1333,80.69,94,75,17.43
335,Guerrero Negro,MX,2021-10-07 22:48:06,27.9769,-114.0611,74.88,60,25,18.19
336,Talnakh,RU,2021-10-07 22:48:10,69.4865,88.3972,33.67,97,100,9.57
337,Nouadhibou,MR,2021-10-07 22:48:12,20.931,-17.0347,75.18,64,100,10.36
338,Chimoio,MZ,2021-10-07 22:48:13,-19.1164,33.4833,66.06,100,75,3.78
339,Kloulklubed,PW,2021-10-07 22:48:16,7.0419,134.2556,75.7,78,100,23.51
340,Shubarshi,KZ,2021-10-07 22:48:16,48.5872,57.1869,35.83,40,0,5.41
341,Quatre Cocos,MU,2021-10-07 22:48:17,-20.2078,57.7625,69.1,82,98,10.67
342,Nuuk,GL,2021-10-07 22:48:18,64.1835,-51.7216,34.41,51,0,8.05
343,Tomatlan,MX,2021-10-07 22:48:18,19.9333,-105.25,86.61,72,11,6.11
344,Guaruja,BR,2021-10-07 22:48:19,-23.9931,-46.2564,72.16,26,100,1.99
345,Namibe,AO,2021-10-07 22:48:20,-15.1961,12.1522,64.38,73,4,8.34
346,Messina,IT,2021-10-07 22:48:20,38.1933,15.5497,67.44,66,40,1.99
347,Loukhi,RU,2021-10-07 22:48:21,66.0764,33.0381,40.35,82,95,11.77
348,Dzilam Gonzalez,MX,2021-10-07 22:49:54,21.2833,-88.9333,78.76,86,100,6.4
349,Hamilton,US,2021-10-07 22:48:44,39.1834,-84.5333,75.97,84,90,4.61
350,Dandong,CN,2021-10-07 22:46:12,40.1292,124.3947,52.84,83,93,4.38
351,Talas,TR,2021-10-07 22:49:56,38.6908,35.5538,36.27,75,0,4.61
352,Apodi,BR,2021-10-07 22:49:58,-5.6642,-37.7989,78.55,77,63,14.27
353,Neryungri,RU,2021-10-07 22:50:00,56.6709,124.6491,28.13,84,100,3.18
354,Patacamaya,BO,2021-10-07 22:50:01,-17.2333,-67.9167,49.86,74,42,8.93
355,Russell,US,2021-10-07 22:45:25,32.3502,-85.1999,80.2,88,56,0.92
356,Gat,IL,2021-10-07 22:50:04,31.61,34.7642,72.81,64,0,4.21
357,Kieta,PG,2021-10-07 22:50:06,-6.2167,155.6333,85.69,65,71,5.12
358,Ambovombe,MG,2021-10-07 22:50:09,-25.1667,46.0833,64.69,54,72,13.51
359,Yuanping,CN,2021-10-07 22:50:11,38.7153,112.7575,46.85,90,5,1.48
360,Alice Springs,AU,2021-10-07 22:45:35,-23.7,133.8833,71.15,56,0,13.8
361,Leningradskiy,RU,2021-10-07 22:50:13,69.3833,178.4167,25.3,94,100,1.05
362,Coihaique,CL,2021-10-07 22:46:27,-45.5752,-72.0662,64.35,36,0,5.75
363,General Pico,AR,2021-10-07 22:50:16,-35.6566,-63.7568,56.55,53,0,10.38
364,Taylorville,US,2021-10-07 22:50:17,39.5489,-89.2945,70.02,100,90,0.0
365,Belaya Gora,RU,2021-10-07 22:50:18,68.5333,146.4167,19.13,67,92,6.4
366,Lilongwe,MW,2021-10-07 22:45:53,-13.9669,33.7873,67.37,55,23,4.85
367,Kavaratti,IN,2021-10-07 22:50:19,10.5669,72.642,81.25,80,44,6.11
368,Tilichiki,RU,2021-10-07 22:50:19,60.4667,166.1,30.42,53,92,8.32
369,Palana,RU,2021-10-07 22:50:20,59.1167,159.9667,30.9,84,99,10.16
370,Penzance,GB,2021-10-07 22:50:21,50.1186,-5.5371,58.77,89,94,11.68
371,San Ramon,US,2021-10-07 22:50:22,37.7799,-121.978,72.37,54,20,8.99
372,Kargasok,RU,2021-10-07 22:50:23,59.0556,80.8572,39.06,97,100,8.21
373,Vostok,RU,2021-10-07 22:50:23,46.4856,135.8833,42.94,78,23,5.32
374,Villa Constitucion,AR,2021-10-07 22:50:24,-33.2278,-60.3297,64.98,47,2,7.43
375,Canico,PT,2021-10-07 22:50:26,32.6333,-16.85,72.23,84,40,8.05
376,Pisco,PE,2021-10-07 22:50:26,-13.7,-76.2167,66.25,72,0,23.02
377,Zandvoort,NL,2021-10-07 22:50:27,52.3749,4.5341,53.91,93,98,2.3
378,Geraldton,AU,2021-10-07 22:50:28,-28.7667,114.6,52.21,100,75,6.91
379,Mackay,AU,2021-10-07 22:45:46,-21.15,149.2,80.69,73,25,5.75
380,Ntcheu,MW,2021-10-07 22:50:31,-14.8203,34.6359,62.28,70,10,5.17
381,Biloela,AU,2021-10-07 22:50:31,-24.4167,150.5,74.25,50,36,4.88
382,Phek,IN,2021-10-07 22:50:32,25.6667,94.5,55.96,99,41,0.92
383,Santa Cruz,BO,2021-10-07 22:49:39,-17.8,-63.1667,80.65,50,75,4.61
384,Linxia,CN,2021-10-07 22:50:33,35.6003,103.2064,51.75,75,27,2.3
385,Arinos,BR,2021-10-07 22:50:34,-15.9169,-46.1056,87.6,30,33,0.81
386,Binga,ZW,2021-10-07 22:50:35,-17.6203,27.3414,78.39,48,17,12.55
387,Kenai,US,2021-10-07 22:50:35,60.5544,-151.2583,53.02,73,1,8.05
388,Mizdah,LY,2021-10-07 22:50:36,31.4451,12.9801,64.96,84,0,6.49
389,Metro,ID,2021-10-07 22:50:36,-5.1131,105.3067,73.9,88,14,6.2
390,Bethel,US,2021-10-07 22:50:37,41.3712,-73.414,68.36,85,27,0.78
391,Xining,CN,2021-10-07 22:50:40,36.6167,101.7667,49.51,85,93,1.25
392,Viedma,AR,2021-10-07 22:50:41,-40.8135,-62.9967,49.66,37,23,9.22
393,Grand Gaube,MU,2021-10-07 22:50:42,-20.0064,57.6608,69.39,82,92,4.0
394,Kathu,TH,2021-10-07 22:50:42,7.9178,98.3332,80.69,99,100,15.73
395,Zatoka,UA,2021-10-07 22:50:43,46.0725,30.4654,45.14,59,99,20.96
396,Alamos,MX,2021-10-07 22:50:43,27.0167,-108.9333,99.72,25,31,6.04
397,Laguna,US,2021-10-07 22:50:44,38.421,-121.4238,77.25,35,75,4.0
398,Huancavelica,PE,2021-10-07 22:50:44,-12.7667,-74.9833,43.05,76,96,3.89
399,Tyup,KG,2021-10-07 22:50:46,42.7276,78.3648,25.14,82,6,4.38
400,Coos Bay,US,2021-10-07 22:50:47,43.3665,-124.2179,63.0,78,1,17.27
401,Sakassou,CI,2021-10-07 22:50:47,7.4546,-5.2926,76.84,97,96,4.14
402,Verin,ES,2021-10-07 22:50:48,41.9415,-7.4381,64.56,87,47,3.0
403,Qandala,SO,2021-10-07 22:50:48,11.472,49.8728,84.18,79,8,3.62
404,Andradina,BR,2021-10-07 22:49:11,-20.8961,-51.3794,70.95,87,100,6.08
405,Rovaniemi,FI,2021-10-07 22:50:51,66.5,25.7167,36.81,93,0,6.91
406,Codajas,BR,2021-10-07 22:50:51,-3.8367,-62.0569,77.99,80,72,0.56
407,Ballybofey,IE,2021-10-07 22:50:55,54.8,-7.7833,60.62,99,93,3.91
408,Kedrovyy,RU,2021-10-07 22:50:57,56.1667,91.8167,34.21,98,100,8.95
409,La Romana,DO,2021-10-07 22:50:59,18.4273,-68.9728,83.93,94,75,0.0
410,Washington,US,2021-10-07 22:51:04,47.5001,-120.5015,62.01,20,1,6.04
411,Turan,VN,2021-10-07 22:48:54,16.0678,108.2208,75.18,100,75,6.91
412,Rengasdengklok,ID,2021-10-07 22:51:07,-6.1592,107.2981,78.57,78,97,1.19
413,Loiza,PR,2021-10-07 22:51:08,18.4313,-65.8802,84.58,83,40,9.22
414,Yekaterinoslavka,RU,2021-10-07 22:51:13,50.3734,129.1139,35.62,81,22,4.18
415,Ouro Preto Do Oeste,BR,2021-10-07 22:51:14,-10.7481,-62.2158,76.66,84,82,9.84
416,Praia,CV,2021-10-07 22:51:15,14.9215,-23.5087,79.09,81,19,10.09
417,Comodoro Rivadavia,AR,2021-10-07 22:49:11,-45.8667,-67.5,48.06,61,0,16.11
418,Lindi,TZ,2021-10-07 22:51:17,-10.0,39.7167,70.74,91,15,4.52
419,Outlook,CA,2021-10-07 22:50:27,51.5001,-107.0513,56.89,24,62,1.92
420,Flinders,AU,2021-10-07 22:51:18,-34.5833,150.8552,66.2,68,85,5.01
421,Songjianghe,CN,2021-10-07 22:51:19,42.1859,127.479,41.74,85,0,2.8
422,Caranavi,BO,2021-10-07 22:51:20,-15.8167,-67.55,64.74,97,99,1.39
423,Rocha,UY,2021-10-07 22:51:20,-34.4833,-54.3333,42.44,84,1,4.99
424,Kruisfontein,ZA,2021-10-07 22:51:21,-34.0033,24.7314,66.29,62,100,7.76
425,Planaltina,BR,2021-10-07 22:51:22,-15.4528,-47.6142,86.29,32,31,3.22
426,Dawei,MM,2021-10-07 22:51:23,14.0833,98.2,75.2,95,79,1.88
427,Sao Miguel Do Araguaia,BR,2021-10-07 22:51:23,-13.275,-50.1628,93.18,22,46,3.47
428,Sorong,ID,2021-10-07 22:51:24,-0.8833,131.25,78.73,88,96,7.65
429,Taree,AU,2021-10-07 22:51:26,-31.9,152.4667,67.33,59,90,5.75
430,Liusha,CN,2021-10-07 22:51:27,27.2098,108.59,57.51,86,99,4.0
431,Opuwo,NA,2021-10-07 22:51:28,-18.0607,13.84,68.9,26,0,5.7
432,Rosarito,MX,2021-10-07 22:51:31,32.3333,-117.0333,73.67,77,100,9.42
433,Linhares,BR,2021-10-07 22:51:31,-19.3911,-40.0722,75.2,84,54,12.24
434,Pavlodar,KZ,2021-10-07 22:51:32,52.3,76.95,39.0,81,75,8.95
435,Zaragoza,ES,2021-10-07 22:51:27,41.6561,-0.8773,62.02,53,0,10.0
436,Pafos,CY,2021-10-07 22:51:33,34.7667,32.4167,67.78,52,0,2.3
437,Banepa,NP,2021-10-07 22:51:34,27.6298,85.5214,62.49,92,54,0.81
438,Jalu,LY,2021-10-07 22:51:34,29.0331,21.5482,73.45,31,0,6.24
439,Inirida,CO,2021-10-07 22:51:36,3.8653,-67.9239,74.39,97,99,4.85
440,La Palma,US,2021-10-07 22:48:15,33.8464,-118.0467,75.81,77,90,5.99
441,Asadabad,IR,2021-10-07 22:51:38,34.7824,48.1185,50.63,66,0,7.61
442,Yorkton,CA,2021-10-07 22:51:39,51.2167,-102.4677,60.64,44,1,11.5
443,Lhokseumawe,ID,2021-10-07 22:51:41,5.1801,97.1507,76.35,83,100,5.66
444,Jacareacanga,BR,2021-10-07 22:51:41,-6.2222,-57.7528,73.36,98,86,2.51
445,Kampot,KH,2021-10-07 22:51:42,10.6167,104.1833,80.65,90,100,5.28
446,Whitehorse,CA,2021-10-07 22:51:47,60.7161,-135.0538,38.17,86,90,8.01
447,Senanga,ZM,2021-10-07 22:51:49,-16.1167,23.2667,74.7,26,54,5.88
448,Phalaborwa,ZA,2021-10-07 22:51:49,-23.943,31.1411,67.28,80,97,2.1
449,Puerto Del Rosario,ES,2021-10-07 22:51:50,28.5004,-13.8627,71.35,83,3,9.22
450,Ust-Maya,RU,2021-10-07 22:51:51,60.4167,134.5333,30.94,79,73,7.18
451,Monte Santo De Minas,BR,2021-10-07 22:51:51,-21.1897,-46.9803,68.77,81,99,7.78
452,Kirakira,SB,2021-10-07 22:51:52,-10.4544,161.9205,85.19,72,34,12.15
453,Westport,US,2021-10-07 22:51:45,41.1415,-73.3579,70.11,84,1,3.0
454,Palauig,PH,2021-10-07 22:51:54,15.435,119.9045,81.16,78,94,7.27
455,Vestmannaeyjar,IS,2021-10-07 22:51:55,63.4427,-20.2734,50.76,97,100,23.06
456,Savannakhet,LA,2021-10-07 22:51:56,16.566,104.751,74.05,91,100,2.91
457,Kahului,US,2021-10-07 22:51:57,20.8947,-156.47,86.02,64,40,21.85
458,Gilgit,PK,2021-10-07 22:51:58,35.9221,74.3087,66.65,37,1,1.05
459,Miandrivazo,MG,2021-10-07 22:51:59,-19.5167,45.4667,72.39,60,0,2.66
460,Plettenberg Bay,ZA,2021-10-07 22:52:00,-34.0527,23.3716,63.52,61,100,8.41
461,Petrinja,HR,2021-10-07 22:52:02,45.4375,16.29,53.51,95,100,12.55
462,Yarim,YE,2021-10-07 22:52:03,14.298,44.3779,60.12,58,100,6.04
463,Waipawa,NZ,2021-10-07 22:52:05,-41.4122,175.5153,57.83,75,100,3.74
464,Thinadhoo,MV,2021-10-07 22:52:06,0.5333,72.9333,83.12,71,93,14.16
465,Warri,NG,2021-10-07 22:52:07,5.5167,5.75,75.42,93,76,3.04
466,Mount Gambier,AU,2021-10-07 22:52:08,-37.8333,140.7667,48.11,93,100,10.36
467,Buraydah,SA,2021-10-07 22:52:09,26.326,43.975,84.65,23,0,9.37
468,Bilma,NE,2021-10-07 22:52:10,18.6853,12.9164,81.28,19,0,5.32
469,Klyuchi,RU,2021-10-07 22:52:10,52.2667,79.1667,37.11,91,99,10.71
470,Meulaboh,ID,2021-10-07 22:52:11,4.1363,96.1285,74.39,87,100,3.33
471,Bansi,IN,2021-10-07 22:52:12,27.1833,82.9333,74.95,79,0,3.94
472,Stornoway,GB,2021-10-07 22:52:13,58.2093,-6.3865,57.16,88,90,5.75
473,Port Moresby,PG,2021-10-07 22:48:18,-9.4431,147.1797,81.82,78,40,3.44
474,Safaga,EG,2021-10-07 22:52:15,26.7292,33.9365,76.95,51,0,11.23
475,Shache,CN,2021-10-07 22:52:16,38.4167,77.2406,60.13,29,3,5.61
476,Gazli,UZ,2021-10-07 22:52:20,40.1333,63.45,50.81,20,86,10.36
477,Pangody,RU,2021-10-07 22:52:21,65.85,74.4859,41.79,92,100,12.15
478,Tadine,NC,2021-10-07 22:52:23,-21.55,167.8833,73.42,58,3,12.55
479,Bam,IR,2021-10-07 22:52:25,29.106,58.357,78.21,11,0,4.9
480,Kununurra,AU,2021-10-07 22:52:26,-15.7667,128.7333,82.38,61,44,1.14
481,Clyde River,CA,2021-10-07 22:52:26,70.4692,-68.5914,30.43,100,90,5.75
482,Andenes,NO,2021-10-07 22:52:27,69.3143,16.1194,36.07,80,40,5.75
483,Derzhavinsk,KZ,2021-10-07 22:52:28,51.1,66.3167,37.54,63,58,6.26
484,El Carmen,CO,2021-10-07 22:52:30,8.5106,-73.4478,70.84,96,100,4.21
485,Dwarka,IN,2021-10-07 22:52:32,22.2394,68.9678,82.09,79,39,8.84
486,Irpa Irpa,BO,2021-10-07 22:52:33,-17.7167,-66.2667,64.4,56,98,4.99
487,Morondava,MG,2021-10-07 22:52:34,-20.2833,44.2833,74.46,54,0,15.17
488,Beira,MZ,2021-10-07 22:52:35,-19.8436,34.8389,73.49,73,75,8.99
489,Te Anau,NZ,2021-10-07 22:52:36,-45.4167,167.7167,56.08,70,94,4.34
490,Phillaur,IN,2021-10-07 22:52:37,31.0292,75.7842,73.9,55,0,0.63
491,Along,IN,2021-10-07 22:52:37,28.1667,94.7667,68.95,98,35,1.79
492,Hinton,CA,2021-10-07 22:52:40,53.4001,-117.5857,48.24,27,3,7.0
493,Sanjwal,PK,2021-10-07 22:52:41,33.7608,72.4336,74.95,47,0,3.53
494,Schonebeck,DE,2021-10-07 22:52:42,52.0167,11.75,47.88,93,4,5.26
495,Batagay-Alyta,RU,2021-10-07 22:52:43,67.8006,130.4114,24.06,68,100,4.68
496,Taltal,CL,2021-10-07 22:52:43,-25.4,-70.4833,57.34,83,28,3.89
497,Tripoli,LY,2021-10-07 22:48:40,32.8752,13.1875,73.38,54,0,2.26
498,Kijabe,KE,2021-10-07 22:52:45,-0.933,36.5758,60.4,84,92,8.99
499,Ariquemes,BR,2021-10-07 22:48:33,-9.9133,-63.0408,77.09,83,76,2.1
500,Chuy,UY,2021-10-07 22:52:47,-33.6971,-53.4616,47.77,76,1,6.85
501,Port Augusta,AU,2021-10-07 22:52:47,-32.5,137.7667,64.71,32,1,4.23
502,Saint-Alexandre,FR,2021-10-07 22:52:48,44.2278,4.6214,56.77,72,3,13.51
503,Itambacuri,BR,2021-10-07 22:52:49,-18.0311,-41.685,81.97,49,21,3.44
504,Seoul,KR,2021-10-07 22:50:15,37.5683,126.9778,65.71,94,75,2.3
505,Da Nang,VN,2021-10-07 22:48:17,16.0678,108.2208,75.18,100,75,6.91
506,Tukrah,LY,2021-10-07 22:52:56,32.5341,20.5791,72.84,53,0,6.62
507,Ivankiv,UA,2021-10-07 22:52:57,50.9386,29.8943,42.57,57,32,6.78
508,Oktyabrskoye,RU,2021-10-07 22:53:00,43.0645,44.7417,41.14,93,100,8.95
509,Mattru,SL,2021-10-07 22:53:04,7.6244,-11.8332,74.5,97,61,2.37
510,San Jose,US,2021-10-07 22:51:07,37.3394,-121.895,72.45,52,40,4.0
511,Owase,JP,2021-10-07 22:53:09,34.0667,136.2,69.75,81,60,1.57
512,Muisne,EC,2021-10-07 22:53:11,0.6,-80.0333,74.68,83,100,11.32
513,Yarada,IN,2021-10-07 22:53:14,17.65,83.2667,80.92,94,40,2.3
514,Mecca,SA,2021-10-07 22:53:19,21.4267,39.8261,87.01,34,3,4.59
515,Nador,MA,2021-10-07 22:53:21,35.174,-2.9287,64.65,88,40,3.44
516,Narasannapeta,IN,2021-10-07 22:53:22,18.4167,84.05,77.94,90,17,5.06
517,Nampula,MZ,2021-10-07 22:53:23,-15.1165,39.2666,67.95,77,20,10.36
518,Valdivia,CL,2021-10-07 22:53:24,-39.8142,-73.2459,68.09,85,25,1.95
519,Petropavlovsk-Kamchatskiy,RU,2021-10-07 22:53:32,53.0452,158.6483,43.39,57,75,2.24
520,Dzheguta,RU,2021-10-07 22:53:34,43.9671,42.0426,38.43,89,11,4.07
521,Callaway,US,2021-10-07 22:53:35,30.153,-85.5699,80.19,85,35,1.01
522,Nzega,RW,2021-10-07 22:53:35,-2.479,29.5564,57.36,63,20,4.68
523,Zima,RU,2021-10-07 22:53:36,53.9202,102.0442,33.53,70,91,4.05
524,Tachov,CZ,2021-10-07 22:53:38,49.7953,12.6337,51.62,81,99,4.34
525,San Patricio,US,2021-10-07 22:53:40,28.017,-97.5169,89.58,46,0,11.1
526,Kyaikkami,MM,2021-10-07 22:53:40,16.08,97.5675,79.66,85,61,5.64
527,Yumen,CN,2021-10-07 22:53:41,40.2833,97.2,41.56,43,73,14.2
528,Magadan,RU,2021-10-07 22:53:42,59.5667,150.8,30.42,51,17,3.51
529,Kolvereid,NO,2021-10-07 22:53:42,64.8655,11.6047,46.36,82,100,8.34
530,Podporozhye,RU,2021-10-07 22:53:44,60.9112,34.1706,42.82,70,69,9.17
531,Taywarah,AF,2021-10-07 22:53:47,33.35,64.4167,44.92,40,0,2.75
532,Maniitsoq,GL,2021-10-07 22:53:49,65.4167,-52.9,35.2,65,3,4.83
533,Padang,ID,2021-10-07 22:53:49,-0.9492,100.3543,73.45,83,100,3.36
534,Fort Morgan,US,2021-10-07 22:53:50,40.2503,-103.8,79.54,14,1,6.91
535,Olyka,UA,2021-10-07 22:53:51,50.7186,25.8125,40.93,54,0,8.23
536,Tessalit,ML,2021-10-07 22:53:51,20.1986,1.0114,85.62,13,2,9.13
537,Adilcevaz,TR,2021-10-07 22:53:52,38.8039,42.7342,48.58,59,0,8.16
538,Columbus,US,2021-10-07 22:49:42,39.9612,-82.9988,74.26,79,75,5.75
539,Pangnirtung,CA,2021-10-07 22:53:54,66.1451,-65.7125,33.8,100,90,3.44
540,Isangel,VU,2021-10-07 22:53:56,-19.55,169.2667,78.91,69,20,6.91
541,Cooma,AU,2021-10-07 22:53:57,-36.2333,149.1333,49.77,76,73,12.66
542,Ketchikan,US,2021-10-07 22:53:57,55.3422,-131.6461,48.18,95,100,13.24
543,Sarangani,PH,2021-10-07 22:53:58,5.4033,125.4636,84.36,73,100,14.29
544,Alvorada,BR,2021-10-07 22:54:00,-12.48,-49.1247,91.92,22,22,2.46
545,Hualmay,PE,2021-10-07 22:54:01,-11.0964,-77.6139,63.34,86,46,12.5
546,Marzuq,YE,2021-10-07 22:54:04,14.4,46.4667,78.46,55,75,3.56
547,Sikonge,TZ,2021-10-07 22:54:05,-5.6333,32.7667,73.31,34,47,8.95
548,Sosnovo-Ozerskoye,RU,2021-10-07 22:54:05,52.5249,111.5418,27.01,64,91,5.32
549,Valparaiso,CL,2021-10-07 22:50:24,-33.0393,-71.6273,56.84,79,20,4.61
550,Hervey Bay,AU,2021-10-07 22:54:10,-25.2986,152.8535,78.04,66,33,8.1
551,Noyabrsk,RU,2021-10-07 22:54:11,63.1994,75.4507,41.88,87,100,14.03
552,Lebu,CL,2021-10-07 22:54:12,-37.6167,-73.65,50.38,77,0,9.84
553,Merrill,US,2021-10-07 22:54:14,45.1805,-89.6835,64.58,87,90,3.44
554,Homer,US,2021-10-07 22:54:15,59.6425,-151.5483,53.08,79,28,18.99
555,Tateyama,JP,2021-10-07 22:54:16,34.9833,139.8667,76.01,79,45,11.56
556,Butterworth,MY,2021-10-07 22:54:17,5.3991,100.3638,80.01,90,40,1.99
557,Verkhneuralsk,RU,2021-10-07 22:54:19,53.8769,59.2106,32.2,84,7,3.09
558,Deputatskiy,RU,2021-10-07 22:54:20,69.3,139.9,18.9,75,100,6.73
559,Sakakah,SA,2021-10-07 22:54:21,29.9697,40.2064,78.37,26,0,9.17
